date,ws30,wd30,ws50,wd50,ws70,wd70,t_50,p_50,load
2022-02-07 19:30:00,1.97,151.42,2.0,169.45,2.03,184.12,-1.34,1022.84,4.938387993553585
2022-02-07 19:45:00,1.94,152.99,1.97,170.61,2.0,185.0,-1.46,1022.91,4.930870265914583
2022-02-07 20:00:00,1.93,155.29,1.96,172.55,1.99,186.62,-1.57,1022.97,4.923352538275584
2022-02-07 20:15:00,1.82,158.39,1.86,175.32,1.9,189.05,-1.68,1023.02,4.915834810636582
2022-02-07 20:30:00,1.74,162.19,1.78,178.85,1.83,192.22,-1.78,1023.08,4.908317082997582
2022-02-07 20:45:00,1.68,166.42,1.73,182.79,1.79,195.77,-1.88,1023.14,4.900799355358581
2022-02-07 21:00:00,1.64,170.91,1.69,186.97,1.76,199.54,-1.97,1023.19,4.893281627719579
2022-02-07 21:15:00,1.62,175.54,1.68,191.26,1.75,203.39,-2.07,1023.25,4.88576390008058
2022-02-07 21:30:00,1.62,180.22,1.68,195.53,1.76,207.18,-2.17,1023.3,4.878246172441578
2022-02-07 21:45:00,1.65,184.98,1.71,199.85,1.8,211.0,-2.26,1023.35,4.870728444802577
2022-02-07 22:00:00,1.66,189.65,1.73,204.12,1.81,214.82,-2.35,1023.39,4.863210717163577
2022-02-07 22:15:00,1.66,194.22,1.74,208.32,1.82,218.61,-2.43,1023.42,4.8556929895245755
2022-02-07 22:30:00,1.68,198.69,1.75,212.43,1.84,222.33,-2.5,1023.45,4.848175261885576
2022-02-07 22:45:00,1.71,203.05,1.78,216.48,1.86,226.03,-2.57,1023.47,4.840657534246574
2022-02-07 23:00:00,1.73,207.28,1.8,220.42,1.87,229.67,-2.64,1023.49,4.833139806607573
2022-02-07 23:15:00,1.63,211.37,1.72,224.25,1.81,233.23,-2.7,1023.49,4.825622078968573
2022-02-07 23:30:00,1.54,215.29,1.65,227.94,1.76,236.69,-2.75,1023.49,4.818104351329572
2022-02-07 23:45:00,1.44,219.08,1.57,231.49,1.69,240.01,-2.8,1023.48,4.810586623690572
2022-02-08 00:00:00,2.71,216.56,2.78,228.69,2.82,237.38,-2.68,1023.14,4.80306889605157
2022-02-08 00:15:00,2.73,220.35,2.81,232.59,2.85,241.31,-2.74,1023.14,4.795551168412569
2022-02-08 00:30:00,2.71,223.92,2.8,236.18,2.85,244.89,-2.81,1023.15,4.788033440773569
2022-02-08 00:45:00,2.67,227.63,2.77,239.75,2.83,248.33,-2.87,1023.15,4.780515713134568
2022-02-08 01:00:00,2.56,231.04,2.67,243.01,2.73,251.46,-2.94,1023.14,4.772997985495566
2022-02-08 01:15:00,2.49,234.11,2.61,245.93,2.68,254.24,-3.0,1023.13,4.7654802578565665
2022-02-08 01:30:00,2.39,236.77,2.53,248.47,2.61,256.66,-3.07,1023.12,4.757962530217565
2022-02-08 01:45:00,2.28,239.09,2.43,250.66,2.53,258.72,-3.13,1023.09,4.750444802578565
2022-02-08 02:00:00,2.11,241.02,2.28,252.47,2.4,260.42,-3.19,1023.06,4.742927074939564
2022-02-08 02:15:00,2.09,242.52,2.26,253.86,2.38,261.71,-3.25,1023.03,4.735409347300562
2022-02-08 02:30:00,2.09,243.55,2.26,254.81,2.37,262.57,-3.32,1022.99,4.727891619661563
2022-02-08 02:45:00,2.1,244.11,2.27,255.31,2.39,263.01,-3.38,1022.94,4.720373892022561
2022-02-08 03:00:00,2.08,244.16,2.25,255.33,2.37,263.0,-3.44,1022.89,4.712856164383561
2022-02-08 03:15:00,2.1,243.67,2.27,254.85,2.39,262.53,-3.5,1022.83,4.70533843674456
2022-02-08 03:30:00,2.14,242.65,2.31,253.89,2.43,261.6,-3.56,1022.77,4.697820709105558
2022-02-08 03:45:00,2.19,241.51,2.35,252.69,2.47,260.36,-3.62,1022.71,4.690302981466559
2022-02-08 04:00:00,2.19,239.96,2.35,250.99,2.47,258.56,-3.68,1022.66,4.682785253827557
2022-02-08 04:15:00,2.26,238.1,2.42,248.89,2.53,256.29,-3.74,1022.62,4.675267526188556
2022-02-08 04:30:00,2.33,236.01,2.48,246.46,2.59,253.64,-3.79,1022.6,4.667749798549556
2022-02-08 04:45:00,2.39,233.76,2.54,243.8,2.65,250.71,-3.85,1022.58,4.6602320709105545
2022-02-08 05:00:00,2.42,231.46,2.56,241.03,2.66,247.63,-3.9,1022.58,4.652714343271555
2022-02-08 05:15:00,2.48,229.18,2.61,238.24,2.71,244.5,-3.94,1022.58,4.645196615632553
2022-02-08 05:30:00,2.52,227.01,2.65,235.53,2.75,241.44,-3.99,1022.6,4.637678887993552
2022-02-08 05:45:00,2.56,225.03,2.69,233.01,2.78,238.57,-4.03,1022.63,4.630161160354552
2022-02-08 06:00:00,2.55,223.29,2.68,230.76,2.77,235.98,-4.06,1022.68,4.622643432715551
2022-02-08 06:15:00,2.58,221.85,2.71,228.85,2.8,233.76,-4.09,1022.73,4.615125705076551
2022-02-08 06:30:00,2.63,220.75,2.76,227.33,2.85,231.97,-4.12,1022.8,4.607607977437549
2022-02-08 06:45:00,2.68,220.28,2.81,226.52,2.9,230.95,-4.15,1022.86,4.600090249798548
2022-02-08 07:00:00,2.68,220.33,2.82,226.24,2.9,230.46,-4.16,1022.93,4.592572522159548
2022-02-08 07:15:00,2.75,220.85,2.89,226.44,2.97,230.46,-4.16,1023.0,4.585054794520547
2022-02-08 07:30:00,2.8,221.79,2.93,227.09,3.02,230.92,-4.13,1023.06,4.577537066881545
2022-02-08 07:45:00,2.85,223.09,2.98,228.12,3.06,231.77,-4.07,1023.13,4.570019339242545
2022-02-08 08:00:00,2.84,224.68,2.97,229.44,3.05,232.93,-3.96,1023.19,4.562501611603544
2022-02-08 08:15:00,2.82,226.48,2.96,231.0,3.04,234.32,-3.8,1023.25,4.554983883964544
2022-02-08 08:30:00,2.79,228.44,2.94,232.7,3.02,235.85,-3.57,1023.31,4.547466156325543
2022-02-08 08:45:00,2.78,230.48,2.93,234.47,3.01,237.43,-3.27,1023.36,4.539948428686541
2022-02-08 09:00:00,2.72,232.51,2.88,236.2,2.96,238.96,-2.88,1023.42,4.5324307010475415
2022-02-08 09:15:00,2.72,234.47,2.88,237.83,2.97,240.34,-2.41,1023.47,4.52491297340854
2022-02-08 09:30:00,2.72,236.31,2.89,239.29,2.98,241.52,-1.86,1023.52,4.51739524576954
2022-02-08 09:45:00,2.71,238.08,2.88,240.69,2.98,242.65,-1.22,1023.57,4.509877518130539
2022-02-08 10:00:00,2.67,239.88,2.84,242.15,2.95,243.86,-0.57,1023.6,4.502359790491537
2022-02-08 10:15:00,2.66,241.74,2.83,243.7,2.94,245.17,0.07,1023.61,4.494842062852538
2022-02-08 10:30:00,2.64,243.72,2.82,245.36,2.94,246.61,0.69,1023.6,4.487324335213536
2022-02-08 10:45:00,2.64,245.84,2.83,247.17,2.95,248.2,1.29,1023.57,4.479806607574536
2022-02-08 11:00:00,2.6,248.14,2.79,249.17,2.92,249.97,1.85,1023.53,4.472288879935535
2022-02-08 11:15:00,2.73,250.65,2.9,251.37,3.02,251.94,2.36,1023.46,4.464771152296533
2022-02-08 11:30:00,2.82,253.36,2.98,253.76,3.09,254.11,2.82,1023.37,4.457253424657534
2022-02-08 11:45:00,2.9,256.29,3.05,256.38,3.16,256.51,3.2,1023.27,4.449735697018532
2022-02-08 12:00:00,2.95,259.39,3.1,259.19,3.21,259.12,3.52,1023.14,4.442217969379531
2022-02-08 12:15:00,3.02,262.64,3.17,262.17,3.27,261.92,3.77,1022.99,4.434700241740531
2022-02-08 12:30:00,3.06,265.99,3.21,265.28,3.32,264.86,3.95,1022.82,4.4271825141015295
2022-02-08 12:45:00,3.09,269.25,3.24,268.3,3.34,267.71,4.12,1022.64,4.41966478646253
2022-02-08 13:00:00,3.1,271.72,3.25,270.55,3.35,269.78,4.28,1022.48,4.412147058823528
2022-02-08 13:15:00,3.14,273.26,3.29,271.88,3.39,270.92,4.41,1022.33,4.404629331184527
2022-02-08 13:30:00,3.16,273.76,3.31,272.21,3.4,271.04,4.52,1022.19,4.397111603545527
2022-02-08 13:45:00,3.2,273.13,3.34,271.44,3.43,270.05,4.61,1022.06,4.389593875906526
2022-02-08 14:00:00,3.24,271.22,3.37,269.47,3.45,267.87,4.67,1021.94,4.382076148267526
2022-02-08 14:15:00,3.22,267.94,3.34,266.2,3.4,264.43,4.7,1021.84,4.374558420628524
2022-02-08 14:30:00,3.22,263.23,3.31,261.59,3.36,259.69,4.71,1021.74,4.367040692989523
2022-02-08 14:45:00,3.23,257.07,3.3,255.61,3.34,253.62,4.69,1021.67,4.359522965350523
2022-02-08 15:00:00,3.25,249.24,3.3,248.01,3.31,246.0,4.64,1021.6,4.352005237711522
2022-02-08 15:15:00,3.27,239.6,3.3,238.7,3.3,236.74,4.56,1021.54,4.34448751007252
2022-02-08 15:30:00,3.28,228.18,3.29,227.69,3.28,225.9,4.44,1021.5,4.3369697824335205
2022-02-08 15:45:00,3.29,215.72,3.29,215.76,3.27,214.29,4.31,1021.45,4.329452054794519
2022-02-08 16:00:00,3.29,204.04,3.28,204.64,3.25,203.55,4.13,1021.42,4.321934327155519
2022-02-08 16:15:00,3.28,193.09,3.26,194.27,3.23,193.64,3.9,1021.38,4.314416599516518
2022-02-08 16:30:00,3.25,182.82,3.23,184.59,3.2,184.48,3.62,1021.36,4.306898871877516
2022-02-08 16:45:00,3.17,173.28,3.16,175.63,3.14,176.07,3.31,1021.34,4.299381144238517
2022-02-08 17:00:00,3.08,164.78,3.08,167.71,3.07,168.74,2.97,1021.32,4.291863416599515
2022-02-08 17:15:00,3.08,157.43,3.08,160.91,3.07,162.54,2.62,1021.31,4.284345688960515
2022-02-08 17:30:00,3.06,151.31,3.07,155.3,3.07,157.51,2.24,1021.31,4.276827961321514
2022-02-08 17:45:00,3.05,146.71,3.07,151.17,3.08,153.92,1.86,1021.31,4.269310233682512
2022-02-08 18:00:00,3.03,143.78,3.06,148.64,3.09,151.85,1.48,1021.31,4.261792506043513
2022-02-08 18:15:00,3.03,142.59,3.09,147.75,3.13,151.31,1.1,1021.33,4.254274778404511
2022-02-08 18:30:00,3.04,143.03,3.11,148.38,3.17,152.15,0.73,1021.34,4.24675705076551
2022-02-08 18:45:00,3.08,143.4,3.18,148.88,3.25,152.81,0.4,1021.36,4.23923932312651
2022-02-08 19:00:00,3.13,144.11,3.25,149.68,3.33,153.71,0.13,1021.37,4.2317215954875085
2022-02-08 19:15:00,3.19,145.31,3.33,150.92,3.42,155.01,-0.11,1021.38,4.224203867848509
2022-02-08 19:30:00,3.29,147.08,3.45,152.71,3.55,156.82,-0.3,1021.38,4.216686140209507
2022-02-08 19:45:00,3.43,149.22,3.6,154.8,3.71,158.88,-0.46,1021.39,4.209168412570506
2022-02-08 20:00:00,3.6,151.69,3.78,157.18,3.89,161.2,-0.6,1021.39,4.201650684931506
2022-02-08 20:15:00,3.56,154.45,3.77,159.83,3.9,163.76,-0.72,1021.38,4.194132957292505
2022-02-08 20:30:00,3.5,157.47,3.75,162.71,3.9,166.53,-0.83,1021.38,4.186615229653505
2022-02-08 20:45:00,3.46,160.73,3.74,165.82,3.92,169.52,-0.92,1021.37,4.179097502014503
2022-02-08 21:00:00,3.43,164.18,3.74,169.12,3.94,172.7,-1.01,1021.35,4.171579774375502
2022-02-08 21:15:00,3.4,167.77,3.74,172.56,3.97,176.03,-1.1,1021.34,4.164062046736502
2022-02-08 21:30:00,3.39,171.46,3.77,176.09,4.02,179.46,-1.18,1021.31,4.156544319097501
2022-02-08 21:45:00,3.39,174.89,3.8,179.4,4.08,182.66,-1.27,1021.29,4.149026591458499
2022-02-08 22:00:00,3.39,178.13,3.84,182.52,4.14,185.69,-1.34,1021.27,4.1415088638194995
2022-02-08 22:15:00,3.42,181.16,3.9,185.46,4.22,188.55,-1.42,1021.25,4.133991136180498
2022-02-08 22:30:00,3.46,183.98,3.97,188.21,4.32,191.22,-1.49,1021.22,4.126473408541498
2022-02-08 22:45:00,3.48,186.61,4.03,190.78,4.4,193.73,-1.56,1021.2,4.118955680902497
2022-02-08 23:00:00,3.52,189.1,4.1,193.21,4.49,196.1,-1.62,1021.18,4.111437953263495
2022-02-08 23:15:00,3.47,191.48,4.07,195.53,4.47,198.36,-1.68,1021.16,4.1039202256244955
2022-02-08 23:30:00,3.43,193.78,4.04,197.78,4.46,200.55,-1.74,1021.14,4.096402497985494
2022-02-08 23:45:00,3.4,196.05,4.02,200.0,4.44,202.71,-1.79,1021.12,4.088884770346494
2022-02-09 00:00:00,3.61,185.22,4.13,188.66,4.48,191.02,-2.12,1021.13,4.081367042707493
2022-02-09 00:15:00,3.64,187.93,4.17,191.34,4.53,193.68,-2.14,1021.11,4.073849315068491
2022-02-09 00:30:00,3.68,190.57,4.22,193.95,4.59,196.27,-2.16,1021.08,4.066331587429492
2022-02-09 00:45:00,3.69,193.28,4.25,196.63,4.64,198.95,-2.17,1021.06,4.05881385979049
2022-02-09 01:00:00,3.71,195.96,4.3,199.28,4.7,201.58,-2.18,1021.03,4.051296132151489
2022-02-09 01:15:00,3.74,198.57,4.35,201.84,4.78,204.14,-2.19,1020.99,4.043778404512489
2022-02-09 01:30:00,3.76,201.07,4.4,204.31,4.85,206.58,-2.2,1020.94,4.036260676873487
2022-02-09 01:45:00,3.79,203.46,4.46,206.65,4.93,208.91,-2.22,1020.89,4.028742949234488
2022-02-09 02:00:00,3.82,205.68,4.53,208.83,5.03,211.08,-2.23,1020.84,4.021225221595486
2022-02-09 02:15:00,3.78,207.73,4.5,210.85,5.0,213.07,-2.24,1020.77,4.013707493956485
2022-02-09 02:30:00,3.76,209.59,4.47,212.67,4.98,214.88,-2.26,1020.71,4.006189766317485
2022-02-09 02:45:00,3.73,211.26,4.45,214.32,4.96,216.51,-2.27,1020.64,3.9986720386784835
2022-02-09 03:00:00,3.69,212.72,4.42,215.77,4.92,217.95,-2.29,1020.56,3.991154311039484
2022-02-09 03:15:00,3.65,213.99,4.38,217.04,4.89,219.22,-2.31,1020.48,3.9836365834004823
2022-02-09 03:30:00,3.63,215.07,4.36,218.14,4.87,220.31,-2.33,1020.39,3.976118855761481
2022-02-09 03:45:00,3.6,216.07,4.33,219.16,4.84,221.35,-2.34,1020.31,3.968601128122481
2022-02-09 04:00:00,3.57,216.94,4.29,220.07,4.81,222.27,-2.36,1020.23,3.9610834004834796
2022-02-09 04:15:00,3.55,217.7,4.27,220.89,4.79,223.11,-2.38,1020.17,3.95356567284448
2022-02-09 04:30:00,3.52,218.36,4.25,221.6,4.77,223.85,-2.39,1020.1,3.9460479452054784
2022-02-09 04:45:00,3.5,218.94,4.23,222.24,4.75,224.52,-2.4,1020.05,3.938530217566477
2022-02-09 05:00:00,3.47,219.41,4.2,222.78,4.72,225.11,-2.4,1020.01,3.931012489927477
2022-02-09 05:15:00,3.49,219.79,4.2,223.23,4.71,225.59,-2.41,1019.98,3.9234947622884757
2022-02-09 05:30:00,3.51,220.08,4.21,223.56,4.72,225.95,-2.41,1019.95,3.915977034649474
2022-02-09 05:45:00,3.52,220.27,4.22,223.77,4.72,226.18,-2.4,1019.94,3.9084593070104745
2022-02-09 06:00:00,3.52,220.33,4.21,223.84,4.71,226.25,-2.4,1019.93,3.900941579371473
2022-02-09 06:15:00,3.54,220.24,4.23,223.74,4.72,226.15,-2.38,1019.94,3.8934238517324733
2022-02-09 06:30:00,3.56,219.99,4.24,223.45,4.73,225.85,-2.37,1019.95,3.885906124093472
2022-02-09 06:45:00,3.57,219.6,4.25,223.01,4.74,225.38,-2.35,1019.97,3.8783883964544703
2022-02-09 07:00:00,3.56,219.22,4.24,222.56,4.72,224.88,-2.3,1019.98,3.8708706688154706
2022-02-09 07:15:00,3.57,218.85,4.24,222.08,4.73,224.34,-2.2,1019.98,3.863352941176469
2022-02-09 07:30:00,3.57,218.5,4.24,221.61,4.72,223.78,-2.06,1019.99,3.8558352135374694
2022-02-09 07:45:00,3.57,218.19,4.23,221.14,4.71,223.21,-1.89,1019.98,3.848317485898468
2022-02-09 08:00:00,3.54,217.94,4.2,220.71,4.68,222.66,-1.66,1019.97,3.8407997582594664
2022-02-09 08:15:00,3.51,217.75,4.15,220.34,4.61,222.17,-1.4,1019.95,3.8332820306204667
2022-02-09 08:30:00,3.49,217.64,4.1,220.05,4.54,221.75,-1.08,1019.92,3.825764302981465
2022-02-09 08:45:00,3.45,217.63,4.04,219.85,4.46,221.42,-0.72,1019.89,3.8182465753424637
2022-02-09 09:00:00,3.42,217.73,3.98,219.77,4.38,221.2,-0.3,1019.84,3.810728847703464
2022-02-09 09:15:00,3.4,217.98,3.95,219.81,4.33,221.11,0.16,1019.79,3.8032111200644625
2022-02-09 09:30:00,3.37,218.37,3.88,220.02,4.25,221.17,0.67,1019.74,3.7956933924254628
2022-02-09 09:45:00,3.36,218.79,3.85,220.25,4.19,221.27,1.2,1019.68,3.7881756647864613
2022-02-09 10:00:00,3.34,219.16,3.8,220.47,4.12,221.38,1.7,1019.6,3.78065793714746
2022-02-09 10:15:00,3.34,219.49,3.77,220.67,4.07,221.49,2.19,1019.51,3.77314020950846
2022-02-09 10:30:00,3.33,219.78,3.73,220.86,4.01,221.61,2.65,1019.4,3.7656224818694586
2022-02-09 10:45:00,3.3,220.03,3.67,221.02,3.92,221.72,3.09,1019.28,3.758104754230459
2022-02-09 11:00:00,3.28,220.25,3.62,221.16,3.85,221.81,3.51,1019.15,3.7505870265914574
2022-02-09 11:15:00,3.32,220.46,3.67,221.3,3.9,221.9,3.89,1018.99,3.743069298952456
2022-02-09 11:30:00,3.38,220.68,3.73,221.44,3.97,222.0,4.25,1018.82,3.735551571313456
2022-02-09 11:45:00,3.43,220.93,3.79,221.62,4.03,222.14,4.57,1018.63,3.7280338436744547
2022-02-09 12:00:00,3.49,221.23,3.85,221.86,4.09,222.34,4.86,1018.43,3.720516116035453
2022-02-09 12:15:00,3.53,221.61,3.89,222.17,4.12,222.6,5.12,1018.21,3.7129983883964535
2022-02-09 12:30:00,3.57,222.08,3.93,222.57,4.16,222.97,5.34,1017.98,3.705480660757452
2022-02-09 12:45:00,3.6,222.71,3.95,223.14,4.18,223.48,5.56,1017.74,3.6979629331184523
2022-02-09 13:00:00,3.64,223.26,3.98,223.64,4.2,223.94,5.76,1017.51,3.6904452054794508
2022-02-09 13:15:00,3.68,223.74,4.02,224.09,4.23,224.36,5.92,1017.3,3.6829274778404493
2022-02-09 13:30:00,3.71,224.13,4.03,224.49,4.24,224.75,6.06,1017.11,3.6754097502014496
2022-02-09 13:45:00,3.71,224.43,4.03,224.83,4.23,225.1,6.17,1016.92,3.667892022562448
2022-02-09 14:00:00,3.74,224.53,4.05,224.99,4.25,225.29,6.25,1016.76,3.6603742949234483
2022-02-09 14:15:00,3.72,224.43,4.02,224.98,4.22,225.32,6.3,1016.61,3.652856567284447
2022-02-09 14:30:00,3.69,224.13,4.0,224.81,4.19,225.23,6.33,1016.47,3.6453388396454454
2022-02-09 14:45:00,3.67,223.67,3.97,224.5,4.17,225.02,6.32,1016.36,3.6378211120064456
2022-02-09 15:00:00,3.63,222.92,3.94,223.92,4.15,224.54,6.27,1016.25,3.630303384367444
2022-02-09 15:15:00,3.59,221.83,3.92,223.0,4.13,223.74,6.2,1016.17,3.6227856567284427
2022-02-09 15:30:00,3.54,220.34,3.87,221.69,4.09,222.56,6.1,1016.1,3.615267929089443
2022-02-09 15:45:00,3.5,218.69,3.85,220.18,4.08,221.17,5.99,1016.03,3.6077502014504415
2022-02-09 16:00:00,3.47,217.1,3.84,218.73,4.08,219.81,5.88,1015.97,3.6002324738114417
2022-02-09 16:15:00,3.42,215.58,3.81,217.32,4.06,218.5,5.78,1015.92,3.5927147461724402
2022-02-09 16:30:00,3.37,214.12,3.78,215.97,4.05,217.22,5.67,1015.88,3.5851970185334388
2022-02-09 16:45:00,3.32,212.84,3.75,214.8,4.03,216.13,5.55,1015.85,3.577679290894439
2022-02-09 17:00:00,3.26,211.73,3.7,213.78,4.0,215.18,5.42,1015.84,3.5701615632554375
2022-02-09 17:15:00,3.28,210.74,3.74,212.88,4.04,214.35,5.26,1015.83,3.562643835616438
2022-02-09 17:30:00,3.31,209.8,3.78,212.05,4.09,213.59,5.08,1015.84,3.5551261079774363
2022-02-09 17:45:00,3.33,209.03,3.81,211.39,4.12,213.01,4.87,1015.86,3.547608380338435
2022-02-09 18:00:00,3.34,208.51,3.83,211.0,4.15,212.7,4.63,1015.88,3.540090652699435
2022-02-09 18:15:00,3.38,208.24,3.88,210.87,4.21,212.67,4.35,1015.91,3.5325729250604336
2022-02-09 18:30:00,3.4,208.2,3.91,211.0,4.26,212.9,4.04,1015.96,3.525055197421432
2022-02-09 18:45:00,3.43,208.15,3.96,211.12,4.31,213.11,3.68,1016.0,3.5175374697824324
2022-02-09 19:00:00,3.47,208.19,4.01,211.33,4.37,213.43,3.31,1016.05,3.510019742143431
2022-02-09 19:15:00,3.48,208.28,4.04,211.61,4.42,213.83,2.95,1016.09,3.502502014504431
2022-02-09 19:30:00,3.48,208.42,4.06,211.93,4.45,214.26,2.6,1016.14,3.4949842868654297
2022-02-09 19:45:00,3.5,208.59,4.09,212.27,4.5,214.71,2.27,1016.18,3.4874665592264282
2022-02-09 20:00:00,3.49,208.81,4.11,212.64,4.54,215.17,1.95,1016.23,3.4799488315874285
2022-02-09 20:15:00,3.45,209.09,4.09,213.05,4.54,215.67,1.67,1016.27,3.472431103948427
2022-02-09 20:30:00,3.42,209.46,4.07,213.52,4.55,216.2,1.41,1016.32,3.4649133763094273
2022-02-09 20:45:00,3.39,209.87,4.07,214.01,4.56,216.75,1.2,1016.37,3.457395648670426
2022-02-09 21:00:00,3.37,210.37,4.06,214.57,4.57,217.34,1.01,1016.41,3.4498779210314243
2022-02-09 21:15:00,3.36,211.01,4.07,215.23,4.6,218.01,0.87,1016.46,3.4423601933924246
2022-02-09 21:30:00,3.36,211.81,4.09,216.03,4.62,218.82,0.76,1016.51,3.434842465753423
2022-02-09 21:45:00,3.37,212.67,4.1,216.86,4.64,219.63,0.65,1016.55,3.4273247381144234
2022-02-09 22:00:00,3.37,213.58,4.12,217.69,4.67,220.4,0.55,1016.59,3.419807010475422
2022-02-09 22:15:00,3.38,214.53,4.14,218.52,4.68,221.16,0.45,1016.63,3.4122892828364204
2022-02-09 22:30:00,3.4,215.52,4.16,219.37,4.7,221.91,0.35,1016.66,3.4047715551974207
2022-02-09 22:45:00,3.43,216.54,4.2,220.23,4.74,222.67,0.26,1016.69,3.397253827558419
2022-02-09 23:00:00,3.44,217.59,4.22,221.11,4.76,223.44,0.18,1016.72,3.3897360999194177
2022-02-09 23:15:00,3.45,218.66,4.23,222.0,4.78,224.22,0.1,1016.74,3.382218372280418
2022-02-09 23:30:00,3.45,219.73,4.24,222.91,4.8,225.02,0.03,1016.76,3.3747006446414165
2022-02-09 23:45:00,3.44,220.79,4.25,223.81,4.81,225.82,-0.04,1016.77,3.367182917002417
2022-02-10 00:00:00,3.66,216.42,4.4,219.86,4.94,221.74,-0.15,1016.58,3.3596651893634153
2022-02-10 00:15:00,3.72,218.07,4.47,221.28,5.02,222.97,-0.18,1016.59,3.352147461724414
2022-02-10 00:30:00,3.76,219.81,4.53,222.8,5.09,224.33,-0.2,1016.61,3.344629734085414
2022-02-10 00:45:00,3.81,221.54,4.59,224.31,5.16,225.71,-0.21,1016.62,3.3371120064464126
2022-02-10 01:00:00,3.83,223.2,4.63,225.78,5.2,227.08,-0.23,1016.62,3.329594278807413
2022-02-10 01:15:00,3.87,224.78,4.68,227.19,5.26,228.44,-0.26,1016.63,3.3220765511684114
2022-02-10 01:30:00,3.91,226.28,4.73,228.56,5.31,229.77,-0.28,1016.63,3.31455882352941
2022-02-10 01:45:00,3.95,227.69,4.78,229.87,5.36,231.08,-0.31,1016.63,3.30704109589041
2022-02-10 02:00:00,3.99,229.01,4.82,231.13,5.41,232.36,-0.34,1016.62,3.2995233682514087
2022-02-10 02:15:00,3.99,230.24,4.82,232.32,5.39,233.59,-0.38,1016.62,3.292005640612407
2022-02-10 02:30:00,4.0,231.39,4.81,233.45,5.38,234.77,-0.43,1016.6,3.2844879129734075
2022-02-10 02:45:00,4.01,232.45,4.8,234.53,5.36,235.9,-0.48,1016.59,3.276970185334406
2022-02-10 03:00:00,4.0,233.43,4.79,235.54,5.34,236.98,-0.53,1016.58,3.2694524576954063
2022-02-10 03:15:00,4.0,234.34,4.78,236.51,5.33,237.99,-0.59,1016.56,3.2619347300564048
2022-02-10 03:30:00,4.02,235.19,4.8,237.4,5.34,238.92,-0.66,1016.54,3.2544170024174033
2022-02-10 03:45:00,4.02,236.01,4.79,238.26,5.33,239.8,-0.73,1016.52,3.2468992747784036
2022-02-10 04:00:00,4.0,236.79,4.76,239.07,5.3,240.62,-0.8,1016.51,3.239381547139402
2022-02-10 04:15:00,3.98,237.53,4.75,239.82,5.28,241.39,-0.86,1016.51,3.2318638195004024
2022-02-10 04:30:00,3.95,238.22,4.72,240.52,5.26,242.1,-0.91,1016.52,3.224346091861401
2022-02-10 04:45:00,3.92,238.87,4.7,241.18,5.24,242.75,-0.97,1016.54,3.2168283642223994
2022-02-10 05:00:00,3.88,239.48,4.66,241.79,5.2,243.36,-1.02,1016.56,3.2093106365833997
2022-02-10 05:15:00,3.87,240.05,4.64,242.35,5.18,243.92,-1.06,1016.6,3.201792908944398
2022-02-10 05:30:00,3.88,240.59,4.64,242.87,5.16,244.43,-1.09,1016.65,3.1942751813053967
2022-02-10 05:45:00,3.88,241.08,4.63,243.35,5.14,244.9,-1.13,1016.71,3.186757453666397
2022-02-10 06:00:00,3.87,241.53,4.61,243.79,5.12,245.32,-1.15,1016.78,3.1792397260273955
2022-02-10 06:15:00,3.87,241.93,4.6,244.18,5.1,245.71,-1.17,1016.86,3.1717219983883957
2022-02-10 06:30:00,3.86,242.28,4.58,244.53,5.08,246.05,-1.18,1016.95,3.1642042707493943
2022-02-10 06:45:00,3.85,242.62,4.56,244.85,5.05,246.36,-1.19,1017.04,3.1566865431103928
2022-02-10 07:00:00,3.81,242.95,4.52,245.16,5.01,246.65,-1.18,1017.13,3.149168815471393
2022-02-10 07:15:00,3.8,243.29,4.5,245.44,4.98,246.89,-1.16,1017.22,3.1416510878323916
2022-02-10 07:30:00,3.78,243.62,4.47,245.71,4.96,247.11,-1.11,1017.29,3.134133360193392
2022-02-10 07:45:00,3.75,243.95,4.44,245.95,4.92,247.3,-1.04,1017.37,3.1266156325543903
2022-02-10 08:00:00,3.7,244.28,4.39,246.18,4.86,247.46,-0.94,1017.43,3.119097904915389
2022-02-10 08:15:00,3.73,244.6,4.38,246.4,4.84,247.6,-0.81,1017.5,3.111580177276389
2022-02-10 08:30:00,3.75,244.92,4.37,246.6,4.8,247.72,-0.63,1017.55,3.1040624496373876
2022-02-10 08:45:00,3.78,245.23,4.36,246.79,4.76,247.83,-0.4,1017.6,3.096544721998386
2022-02-10 09:00:00,3.78,245.55,4.32,246.97,4.7,247.92,-0.12,1017.64,3.0890269943593864
2022-02-10 09:15:00,3.78,245.86,4.29,247.14,4.65,248.0,0.21,1017.67,3.081509266720385
2022-02-10 09:30:00,3.79,246.16,4.27,247.3,4.6,248.07,0.62,1017.69,3.0739915390813852
2022-02-10 09:45:00,3.8,246.43,4.25,247.45,4.55,248.13,1.07,1017.72,3.0664738114423837
2022-02-10 10:00:00,3.79,246.66,4.2,247.56,4.48,248.15,1.53,1017.72,3.0589560838033822
2022-02-10 10:15:00,3.8,246.88,4.18,247.65,4.44,248.16,2.0,1017.71,3.0514383561643825
2022-02-10 10:30:00,3.82,247.09,4.16,247.75,4.39,248.17,2.47,1017.68,3.043920628525381
2022-02-10 10:45:00,3.84,247.33,4.15,247.87,4.35,248.2,2.93,1017.63,3.0364029008863813
