date,ws30,wd30,ws50,wd50,ws70,wd70,t_50,p_50,load
2022-01-27 09:30:00,8.59,212.32,8.94,211.91,9.18,211.42,-0.85,1021.93,60.346
2022-01-27 09:45:00,8.66,229.62,9.01,229.92,9.24,229.77,-0.77,1021.93,64.078
2022-01-27 10:00:00,8.69,247.24,9.03,248.14,9.26,248.26,-0.7,1021.92,57.488
2022-01-27 10:15:00,8.7,264.8,9.04,266.2,9.27,266.52,-0.63,1021.89,61.711
2022-01-27 10:30:00,8.78,281.97,9.12,283.73,9.35,284.14,-0.56,1021.85,64.407
2022-01-27 10:45:00,8.82,298.12,9.15,267.37,9.37,267.81,-0.49,1021.8,73.081
2022-01-27 11:00:00,8.84,280.01,9.16,249.38,9.37,249.8,-0.43,1021.73,77.827
2022-01-27 11:15:00,8.79,260.01,9.11,229.41,9.33,229.75,-0.38,1021.65,83.48
2022-01-27 11:30:00,8.54,270.57,8.87,207.15,9.08,207.38,-0.33,1021.56,84.656
2022-01-27 11:45:00,8.54,278.94,8.87,215.4,9.09,215.52,-0.29,1021.47,88.032
2022-01-27 12:00:00,8.55,284.93,8.88,221.24,9.1,221.26,-0.26,1021.36,89.444
2022-01-27 12:15:00,8.6,288.41,8.93,224.52,9.15,224.48,-0.24,1021.25,91.931
2022-01-27 12:30:00,8.65,289.31,8.98,225.18,9.2,225.1,-0.22,1021.14,100.8
2022-01-27 12:45:00,8.67,289.05,9.01,224.69,9.23,224.58,-0.21,1021.03,105.206
2022-01-27 13:00:00,8.63,288.13,8.96,223.51,9.18,223.37,-0.21,1020.93,106.11
2022-01-27 13:15:00,8.96,286.67,9.3,221.82,9.52,221.66,-0.22,1020.85,106.258
2022-01-27 13:30:00,8.95,284.83,9.28,252.49,9.5,252.33,-0.25,1020.78,101.844
2022-01-27 13:45:00,8.97,315.55,9.3,283.04,9.52,282.88,-0.28,1020.72,111.447
2022-01-27 14:00:00,9.01,346.26,9.35,313.63,9.57,313.5,-0.32,1020.67,107.223
2022-01-27 14:15:00,9.06,344.37,9.4,344.4,9.62,344.32,-0.37,1020.63,106.64
2022-01-27 14:30:00,9.06,342.69,9.4,342.73,9.63,342.71,-0.42,1020.61,111.538
2022-01-27 14:45:00,9.06,341.34,9.41,341.41,9.64,341.47,-0.48,1020.59,103.931
2022-01-27 15:00:00,9.05,340.4,9.41,340.51,9.65,340.63,-0.54,1020.58,105.241
2022-01-27 15:15:00,9.04,339.91,9.41,340.05,9.65,340.21,-0.61,1020.57,94.881
2022-01-27 15:30:00,9.04,339.89,9.41,340.03,9.66,340.19,-0.67,1020.58,84.523
2022-01-27 15:45:00,9.02,340.0,9.41,340.13,9.66,340.28,-0.72,1020.59,88.425
2022-01-27 16:00:00,8.95,339.99,9.34,340.09,9.61,340.21,-0.76,1020.6,81.096
2022-01-27 16:15:00,8.91,339.86,9.32,339.91,9.59,340.01,-0.79,1020.61,88.734
2022-01-27 16:30:00,8.86,339.62,9.28,339.63,9.56,339.69,-0.81,1020.62,91.826
2022-01-27 16:45:00,8.77,339.29,9.21,339.24,9.51,339.27,-0.82,1020.63,103.102
2022-01-27 17:00:00,8.72,338.87,9.17,338.77,9.48,338.76,-0.82,1020.65,111.194
2022-01-27 17:15:00,8.66,338.38,9.12,338.25,9.43,338.22,-0.81,1020.68,115.45
2022-01-27 17:30:00,8.61,337.89,9.07,337.74,9.37,337.7,-0.8,1020.7,117.285
2022-01-27 17:45:00,8.6,337.41,9.06,337.26,9.37,337.22,-0.79,1020.73,122.259
2022-01-27 18:00:00,8.54,336.97,9.0,336.83,9.31,336.79,-0.77,1020.76,116.16
2022-01-27 18:15:00,8.51,336.61,8.98,336.48,9.29,336.45,-0.75,1020.8,113.898
2022-01-27 18:30:00,8.5,336.37,8.96,336.25,9.27,336.23,-0.73,1020.83,119.138
2022-01-27 18:45:00,8.5,336.49,8.97,336.39,9.28,336.38,-0.72,1020.86,121.775
2022-01-27 19:00:00,8.47,336.58,8.94,336.58,9.25,336.62,-0.7,1020.9,125.813
2022-01-27 19:15:00,8.48,336.78,8.95,336.92,9.27,337.05,-0.69,1020.93,121.934
2022-01-27 19:30:00,8.53,337.21,9.01,337.53,9.33,337.77,-0.68,1020.97,118.343
2022-01-27 19:45:00,8.53,337.91,9.01,338.46,9.33,338.84,-0.68,1021.0,122.715
2022-01-27 20:00:00,8.47,338.72,8.96,339.53,9.29,340.07,-0.67,1021.04,123.178
2022-01-27 20:15:00,8.53,339.58,9.01,340.66,9.34,341.38,-0.68,1021.08,124.219
2022-01-27 20:30:00,8.56,340.45,9.05,341.8,9.37,342.7,-0.68,1021.12,125.781
2022-01-27 20:45:00,8.57,341.3,9.06,342.91,9.39,343.97,-0.69,1021.17,120.796
2022-01-27 21:00:00,8.57,342.1,9.06,343.92,9.39,345.12,-0.7,1021.21,121.678
2022-01-27 21:15:00,8.6,342.78,9.09,344.76,9.42,346.07,-0.72,1021.25,121.598
2022-01-27 21:30:00,8.7,343.32,9.19,345.38,9.52,346.74,-0.74,1021.29,123.111
2022-01-27 21:45:00,8.74,344.01,9.24,346.02,9.57,347.34,-0.75,1021.33,122.335
2022-01-27 22:00:00,8.76,344.18,9.26,346.04,9.59,347.27,-0.77,1021.36,127.574
2022-01-27 22:15:00,8.75,343.84,9.25,345.47,9.58,346.57,-0.8,1021.39,123.488
2022-01-27 22:30:00,8.75,343.03,9.24,344.37,9.58,345.3,-0.82,1021.42,122.825
2022-01-27 22:45:00,8.76,341.98,9.25,342.97,9.58,343.68,-0.84,1021.44,126.04
2022-01-27 23:00:00,8.72,340.89,9.22,341.48,9.55,341.97,-0.86,1021.46,127.335
2022-01-27 23:15:00,8.66,339.89,9.16,340.09,9.49,340.35,-0.88,1021.48,129.356
2022-01-27 23:30:00,8.66,339.12,9.15,338.95,9.48,338.99,-0.9,1021.49,127.428
2022-01-27 23:45:00,8.63,338.64,9.12,338.16,9.45,338.02,-0.93,1021.5,131.663
2022-01-28 00:00:00,9.64,348.74,10.19,349.4,10.55,349.8,-1.39,1021.33,131.754
2022-01-28 00:15:00,9.63,349.43,10.18,350.14,10.54,350.59,-1.4,1021.35,130.772
2022-01-28 00:30:00,9.57,349.98,10.1,350.69,10.46,351.14,-1.41,1021.37,130.835
2022-01-28 00:45:00,9.53,350.45,10.06,351.12,10.42,351.54,-1.42,1021.39,131.555
2022-01-28 01:00:00,9.5,350.79,10.04,351.39,10.4,351.75,-1.43,1021.4,128.342
2022-01-28 01:15:00,9.47,351.07,10.0,351.58,10.36,351.89,-1.45,1021.41,125.453
2022-01-28 01:30:00,9.45,351.43,9.98,351.82,10.33,352.04,-1.46,1021.42,124.87
2022-01-28 01:45:00,9.45,351.82,9.98,352.12,10.33,352.24,-1.48,1021.41,126.252
2022-01-28 02:00:00,9.45,352.25,9.97,352.49,10.31,352.53,-1.49,1021.4,127.149
2022-01-28 02:15:00,9.4,352.68,9.92,352.91,10.26,352.9,-1.51,1021.38,124.069
2022-01-28 02:30:00,9.39,353.09,9.9,353.35,10.24,353.31,-1.52,1021.35,125.455
2022-01-28 02:45:00,9.37,353.45,9.88,353.77,10.22,353.72,-1.53,1021.32,125.906
2022-01-28 03:00:00,9.34,353.72,9.85,354.12,10.19,354.08,-1.54,1021.27,121.698
2022-01-28 03:15:00,9.35,353.88,9.86,354.35,10.2,354.31,-1.55,1021.22,124.954
2022-01-28 03:30:00,9.34,353.89,9.85,354.41,10.19,354.39,-1.56,1021.17,123.272
2022-01-28 03:45:00,9.36,353.77,9.86,354.31,10.2,354.31,-1.56,1021.11,124.695
2022-01-28 04:00:00,9.36,353.64,9.86,354.19,10.2,354.1,-1.56,1021.07,117.279
2022-01-28 04:15:00,9.33,353.48,9.83,353.99,10.16,353.69,-1.56,1021.03,123.234
2022-01-28 04:30:00,9.31,353.27,9.81,353.67,10.14,353.04,-1.56,1021.01,123.255
2022-01-28 04:45:00,9.28,352.98,9.78,353.2,10.11,352.12,-1.55,1020.99,123.718
2022-01-28 05:00:00,9.25,352.65,9.74,352.61,10.07,350.97,-1.55,1020.98,118.235
2022-01-28 05:15:00,9.21,352.26,9.7,351.91,10.02,349.61,-1.54,1020.98,119.418
2022-01-28 05:30:00,9.18,351.82,9.67,351.1,9.99,348.09,-1.54,1020.99,112.676
2022-01-28 05:45:00,9.14,351.32,9.62,350.22,9.94,346.47,-1.53,1021.0,109.004
2022-01-28 06:00:00,9.07,350.76,9.54,349.26,9.86,344.79,-1.53,1021.02,107.953
2022-01-28 06:15:00,9.02,350.12,9.48,348.25,9.79,343.1,-1.52,1021.05,109.771
2022-01-28 06:30:00,8.94,349.38,9.4,347.18,9.71,341.41,-1.52,1021.09,105.772
2022-01-28 06:45:00,8.78,348.31,9.23,345.79,9.54,339.62,-1.51,1021.13,100.517
2022-01-28 07:00:00,8.73,346.99,9.18,344.27,9.48,337.94,-1.5,1021.17,96.968
2022-01-28 07:15:00,8.66,345.39,9.1,342.56,9.39,336.32,-1.5,1021.22,94.379
2022-01-28 07:30:00,8.64,343.52,9.07,340.65,9.36,334.72,-1.5,1021.26,82.427
2022-01-28 07:45:00,8.62,341.42,9.04,338.55,9.33,333.08,-1.49,1021.31,78.573
2022-01-28 08:00:00,8.57,339.28,8.98,336.34,9.26,331.29,-1.48,1021.36,85.154
2022-01-28 08:15:00,8.58,337.24,8.98,334.27,9.25,329.73,-1.47,1021.41,81.644
2022-01-28 08:30:00,8.54,335.45,8.93,332.56,9.19,328.63,-1.44,1021.45,76.808
2022-01-28 08:45:00,8.53,334.01,8.91,331.33,9.16,328.08,-1.41,1021.5,74.716
2022-01-28 09:00:00,8.57,332.85,8.94,330.46,9.18,327.88,-1.37,1021.53,70.744
2022-01-28 09:15:00,8.54,332.13,8.91,330.07,9.15,328.12,-1.31,1021.56,75.976
2022-01-28 09:30:00,8.57,331.97,8.93,330.26,9.17,328.86,-1.25,1021.58,79.398
2022-01-28 09:45:00,8.58,332.31,8.92,330.86,9.15,329.85,-1.17,1021.6,72.225
2022-01-28 10:00:00,8.58,332.8,8.91,331.62,9.13,330.91,-1.08,1021.59,74.107
2022-01-28 10:15:00,8.6,333.47,8.93,332.56,9.14,332.06,-1.0,1021.55,73.559
2022-01-28 10:30:00,8.57,334.27,8.89,333.67,9.1,333.34,-0.92,1021.5,67.943
2022-01-28 10:45:00,8.52,335.07,8.83,334.91,9.04,334.86,-0.84,1021.42,67.144
2022-01-28 11:00:00,8.5,335.92,8.8,336.18,8.99,336.37,-0.78,1021.32,70.067
2022-01-28 11:15:00,8.53,336.62,8.83,337.23,9.02,337.56,-0.72,1021.2,73.701
2022-01-28 11:30:00,8.52,337.09,8.82,337.92,9.02,338.3,-0.67,1021.05,72.322
2022-01-28 11:45:00,8.53,337.44,8.83,338.42,9.03,338.8,-0.63,1020.88,68.07
2022-01-28 12:00:00,8.49,337.62,8.8,338.69,9.01,339.05,-0.6,1020.7,66.391
2022-01-28 12:15:00,8.58,337.55,8.9,338.69,9.11,339.03,-0.59,1020.5,62.226
2022-01-28 12:30:00,8.64,337.22,8.96,338.4,9.17,338.74,-0.59,1020.28,55.1
2022-01-28 12:45:00,8.64,337.03,8.97,338.16,9.19,338.47,-0.59,1020.07,54.718
2022-01-28 13:00:00,8.68,336.66,9.01,337.68,9.23,337.95,-0.6,1019.87,56.425
2022-01-28 13:15:00,8.69,336.08,9.02,336.97,9.24,337.18,-0.61,1019.69,64.117
2022-01-28 13:30:00,8.7,335.31,9.03,336.02,9.26,336.18,-0.62,1019.52,72.796
2022-01-28 13:45:00,8.7,334.24,9.04,334.77,9.26,334.9,-0.64,1019.37,81.371
2022-01-28 14:00:00,8.75,332.99,9.08,333.34,9.3,333.44,-0.67,1019.24,83.235
2022-01-28 14:15:00,8.63,331.65,8.96,331.84,9.18,331.93,-0.69,1019.12,83.694
2022-01-28 14:30:00,8.56,330.3,8.89,330.33,9.11,330.42,-0.72,1019.03,76.602
2022-01-28 14:45:00,8.52,328.92,8.85,328.82,9.07,328.9,-0.75,1018.94,74.957
2022-01-28 15:00:00,8.45,327.52,8.78,327.27,9.01,327.33,-0.79,1018.88,68.497
2022-01-28 15:15:00,8.34,326.2,8.67,325.84,8.9,325.86,-0.83,1018.83,68.815
2022-01-28 15:30:00,8.24,325.1,8.57,324.7,8.8,324.71,-0.87,1018.8,67.627
2022-01-28 15:45:00,8.13,324.64,8.47,324.26,8.7,324.27,-0.9,1018.77,62.393
2022-01-28 16:00:00,7.89,324.46,8.23,324.01,8.46,323.96,-0.94,1018.75,57.959
2022-01-28 16:15:00,7.75,324.56,8.09,323.97,8.33,323.8,-0.97,1018.74,64.777
2022-01-28 16:30:00,7.65,325.02,8.0,324.29,8.25,324.0,-1.0,1018.73,64.078
2022-01-28 16:45:00,7.39,325.92,7.75,325.15,8.0,324.8,-1.02,1018.73,68.043
2022-01-28 17:00:00,7.2,326.52,7.56,325.67,7.81,325.26,-1.04,1018.74,66.005
2022-01-28 17:15:00,7.05,327.0,7.41,326.09,7.65,325.62,-1.06,1018.75,68.742
2022-01-28 17:30:00,6.95,327.61,7.31,326.66,7.55,326.14,-1.07,1018.77,74.83
2022-01-28 17:45:00,6.82,328.44,7.17,327.5,7.42,326.98,-1.08,1018.8,66.859
2022-01-28 18:00:00,6.73,329.03,7.09,328.13,7.33,327.63,-1.08,1018.82,71.382
2022-01-28 18:15:00,6.67,329.21,7.02,328.35,7.26,327.86,-1.08,1018.83,72.812
2022-01-28 18:30:00,6.62,328.89,6.98,328.04,7.21,327.57,-1.07,1018.85,69.985
2022-01-28 18:45:00,6.57,328.45,6.92,327.74,7.16,327.36,-1.06,1018.86,75.882
2022-01-28 19:00:00,6.5,328.28,6.85,327.82,7.09,327.59,-1.05,1018.87,73.81
2022-01-28 19:15:00,6.48,328.21,6.84,328.02,7.08,327.96,-1.03,1018.88,74.689
2022-01-28 19:30:00,6.45,328.06,6.82,328.09,7.06,328.16,-1.01,1018.88,75.036
2022-01-28 19:45:00,6.44,328.49,6.81,328.8,7.05,329.04,-0.99,1018.88,85.609
2022-01-28 20:00:00,6.4,329.21,6.78,329.81,7.03,330.23,-0.97,1018.87,99.412
2022-01-28 20:15:00,6.49,329.87,6.87,330.77,7.12,331.37,-0.96,1018.86,103.337
2022-01-28 20:30:00,6.56,330.38,6.94,331.56,7.2,332.33,-0.94,1018.85,97.507
2022-01-28 20:45:00,6.65,331.08,7.04,332.5,7.29,333.43,-0.92,1018.84,99.21
2022-01-28 21:00:00,6.73,331.96,7.13,333.59,7.39,334.64,-0.91,1018.82,99.946
2022-01-28 21:15:00,6.8,333.03,7.2,334.8,7.47,335.94,-0.9,1018.81,105.593
2022-01-28 21:30:00,6.84,334.3,7.24,336.13,7.51,337.31,-0.89,1018.8,97.662
2022-01-28 21:45:00,6.87,335.37,7.28,337.17,7.55,338.33,-0.89,1018.79,97.186
2022-01-28 22:00:00,6.97,336.28,7.38,337.94,7.66,339.01,-0.88,1018.78,96.697
2022-01-28 22:15:00,7.02,337.08,7.44,338.51,7.72,339.45,-0.88,1018.76,79.652
2022-01-28 22:30:00,7.03,337.82,7.45,338.97,7.74,339.71,-0.88,1018.74,69.032
2022-01-28 22:45:00,7.16,338.53,7.59,339.34,7.88,339.88,-0.89,1018.72,68.123
2022-01-28 23:00:00,7.21,339.24,7.65,339.71,7.94,340.03,-0.89,1018.7,69.505
2022-01-28 23:15:00,7.03,339.93,7.46,340.07,7.75,340.19,-0.89,1018.67,70.819
2022-01-28 23:30:00,6.99,340.6,7.42,340.45,7.7,340.38,-0.9,1018.64,68.025
2022-01-28 23:45:00,6.92,341.3,7.34,340.89,7.63,340.67,-0.9,1018.6,64.023
2022-01-29 00:00:00,7.2,342.89,7.61,343.05,7.88,343.16,-1.24,1018.53,68.112
2022-01-29 00:15:00,7.07,343.4,7.47,343.56,7.74,343.69,-1.25,1018.5,60.899
2022-01-29 00:30:00,6.93,343.7,7.33,343.87,7.59,344.0,-1.25,1018.48,57.477
2022-01-29 00:45:00,6.81,344.03,7.19,344.23,7.45,344.38,-1.25,1018.45,54.386
2022-01-29 01:00:00,6.68,344.62,7.07,344.83,7.32,345.0,-1.25,1018.42,52.457
2022-01-29 01:15:00,6.66,345.58,7.05,345.8,7.3,345.99,-1.25,1018.38,61.896
2022-01-29 01:30:00,6.62,346.98,7.01,347.21,7.26,347.45,-1.25,1018.32,58.057
2022-01-29 01:45:00,6.54,316.11,6.93,316.36,7.19,316.66,-1.25,1018.26,44.194
2022-01-29 02:00:00,6.49,285.67,6.89,285.95,7.15,286.32,-1.25,1018.19,35.197
2022-01-29 02:15:00,6.46,255.56,6.85,255.89,7.11,256.35,-1.24,1018.11,28.937
2022-01-29 02:30:00,6.39,225.64,6.77,226.04,7.03,226.59,-1.24,1018.02,28.111
2022-01-29 02:45:00,5.89,195.69,6.27,196.18,6.53,196.83,-1.24,1017.92,25.591
2022-01-29 03:00:00,5.86,165.46,6.23,166.02,6.48,166.77,-1.24,1017.81,24.348
2022-01-29 03:15:00,5.81,134.64,6.19,135.27,6.43,136.09,-1.24,1017.69,25.745
2022-01-29 03:30:00,5.77,135.61,6.14,136.28,6.39,137.15,-1.24,1017.56,29.046
2022-01-29 03:45:00,5.7,135.04,6.07,135.75,6.31,136.63,-1.24,1017.43,29.174
2022-01-29 04:00:00,5.64,133.64,6.0,134.39,6.25,135.28,-1.24,1017.32,28.293
2022-01-29 04:15:00,5.57,131.38,5.94,132.17,6.18,133.06,-1.23,1017.21,24.719
2022-01-29 04:30:00,5.49,161.0,5.86,161.82,6.1,162.7,-1.22,1017.12,23.079
2022-01-29 04:45:00,5.42,189.86,5.79,190.71,6.03,191.56,-1.21,1017.04,20.975
2022-01-29 05:00:00,5.83,218.08,6.19,218.96,6.43,219.79,-1.19,1016.98,21.987
2022-01-29 05:15:00,5.8,245.93,6.15,246.84,6.38,247.64,-1.17,1016.93,18.54
2022-01-29 05:30:00,5.77,273.68,6.11,274.6,6.33,275.37,-1.15,1016.89,14.469
2022-01-29 05:45:00,5.72,301.64,6.04,302.53,6.26,303.25,-1.12,1016.87,13.828
2022-01-29 06:00:00,5.69,330.28,6.0,331.16,6.21,331.84,-1.09,1016.86,15.536
2022-01-29 06:15:00,5.65,327.27,5.96,328.16,6.17,328.85,-1.05,1016.87,13.252
2022-01-29 06:30:00,5.61,325.76,5.9,326.72,6.1,327.44,-1.01,1016.88,10.847
2022-01-29 06:45:00,5.56,324.98,5.85,326.01,6.04,326.8,-0.97,1016.9,8.722
2022-01-29 07:00:00,5.56,325.66,5.84,326.74,6.03,327.55,-0.92,1016.92,10.966
2022-01-29 07:15:00,5.55,327.5,5.82,328.62,6.0,329.45,-0.86,1016.95,15.626
2022-01-29 07:30:00,5.46,330.23,5.73,331.36,5.91,332.21,-0.79,1016.97,13.966
2022-01-29 07:45:00,5.44,333.55,5.71,301.95,5.88,302.78,-0.71,1017.0,16.782
2022-01-29 08:00:00,5.41,304.35,5.67,272.71,5.84,273.5,-0.62,1017.02,12.428
2022-01-29 08:15:00,5.59,307.77,5.83,276.07,5.99,276.81,-0.51,1017.05,9.136
2022-01-29 08:30:00,5.79,310.89,6.01,279.13,6.16,279.83,-0.4,1017.08,9.397
2022-01-29 08:45:00,5.43,313.42,5.65,281.58,5.79,282.21,-0.27,1017.12,10.765
2022-01-29 09:00:00,5.5,315.29,5.7,283.34,5.83,283.88,-0.14,1017.15,10.105
2022-01-29 09:15:00,5.59,316.47,5.78,284.38,5.91,284.82,0.01,1017.18,9.869
2022-01-29 09:30:00,5.68,316.99,5.87,284.74,6.0,285.08,0.16,1017.21,10.564
2022-01-29 09:45:00,6.15,316.19,6.33,283.83,6.46,284.08,0.3,1017.23,11.61
2022-01-29 10:00:00,6.21,314.84,6.4,282.3,6.53,282.43,0.44,1017.24,10.99
2022-01-29 10:15:00,6.33,312.94,6.52,280.24,6.65,280.25,0.56,1017.22,15.057
2022-01-29 10:30:00,6.42,310.62,6.62,310.53,6.75,310.46,0.67,1017.19,20.123
2022-01-29 10:45:00,6.62,340.93,6.82,340.75,6.95,340.63,0.77,1017.14,25.798
2022-01-29 11:00:00,6.74,338.75,6.94,338.51,7.07,338.35,0.85,1017.06,32.324
2022-01-29 11:15:00,6.82,336.98,7.03,336.72,7.17,336.55,0.91,1016.96,32.417
2022-01-29 11:30:00,6.91,335.72,7.13,335.48,7.28,335.32,0.96,1016.84,43.812
2022-01-29 11:45:00,6.95,334.97,7.18,334.78,7.33,334.65,1.0,1016.7,37.392
2022-01-29 12:00:00,7.0,334.61,7.25,334.52,7.41,334.46,1.02,1016.55,43.274
2022-01-29 12:15:00,7.05,334.53,7.31,334.58,7.48,334.61,1.04,1016.39,32.021
2022-01-29 12:30:00,7.08,334.57,7.35,334.78,7.52,334.91,1.04,1016.21,22.339
2022-01-29 12:45:00,7.12,334.19,7.39,334.61,7.57,334.88,1.05,1016.04,15.002
2022-01-29 13:00:00,7.16,333.41,7.43,334.05,7.61,334.47,1.04,1015.88,8.848
2022-01-29 13:15:00,7.21,332.34,7.48,333.21,7.66,333.77,1.0,1015.75,8.857
2022-01-29 13:30:00,7.27,330.94,7.53,332.03,7.71,332.72,0.95,1015.63,8.682
2022-01-29 13:45:00,7.3,329.05,7.55,330.35,7.72,331.18,0.88,1015.54,8.771
2022-01-29 14:00:00,7.34,326.99,7.57,328.4,7.73,329.3,0.78,1015.46,12.564
2022-01-29 14:15:00,7.27,324.85,7.51,326.26,7.67,327.16,0.68,1015.4,15.07
2022-01-29 14:30:00,7.21,322.67,7.45,324.01,7.62,324.85,0.55,1015.36,15.911
2022-01-29 14:45:00,7.12,320.58,7.37,321.75,7.53,322.47,0.42,1015.33,17.048
2022-01-29 15:00:00,7.01,318.56,7.26,319.44,7.43,319.98,0.27,1015.32,19.766
2022-01-29 15:15:00,6.95,316.65,7.21,317.16,7.38,317.46,0.12,1015.33,19.929
2022-01-29 15:30:00,6.77,314.9,7.03,315.03,7.21,315.08,-0.04,1015.35,20.641
2022-01-29 15:45:00,6.61,313.49,6.87,313.24,7.05,313.03,-0.17,1015.38,22.605
2022-01-29 16:00:00,6.46,312.63,6.73,311.98,6.9,311.53,-0.3,1015.41,35.917
2022-01-29 16:15:00,6.26,312.4,6.53,311.36,6.71,310.69,-0.41,1015.44,44.783
2022-01-29 16:30:00,6.09,312.88,6.37,311.46,6.55,310.6,-0.51,1015.48,46.536
2022-01-29 16:45:00,5.91,313.8,6.19,312.12,6.37,311.14,-0.6,1015.51,44.18
2022-01-29 17:00:00,5.74,314.99,6.02,313.18,6.21,312.21,-0.68,1015.55,43.954
2022-01-29 17:15:00,5.73,316.35,6.03,314.53,6.23,313.65,-0.74,1015.6,45.87
2022-01-29 17:30:00,5.72,317.81,6.03,316.05,6.23,315.32,-0.8,1015.64,47.804
2022-01-29 17:45:00,5.71,319.39,6.03,317.79,6.24,317.28,-0.84,1015.69,44.542
2022-01-29 18:00:00,5.65,321.03,5.98,319.69,6.21,319.43,-0.89,1015.73,48.467
2022-01-29 18:15:00,5.71,322.68,6.05,321.64,6.28,321.65,-0.93,1015.77,43.822
2022-01-29 18:30:00,5.72,324.26,6.07,323.53,6.3,323.79,-0.97,1015.81,48.329
2022-01-29 18:45:00,5.71,325.54,6.05,325.1,6.29,325.55,-1.01,1015.85,49.097
2022-01-29 19:00:00,5.68,326.58,6.03,326.46,6.27,327.1,-1.04,1015.88,44.744
2022-01-29 19:15:00,5.71,327.32,6.06,327.55,6.3,328.4,-1.07,1015.91,42.856
2022-01-29 19:30:00,5.72,327.7,6.07,328.31,6.31,329.38,-1.09,1015.95,42.112
2022-01-29 19:45:00,5.78,327.81,6.13,328.79,6.37,330.07,-1.1,1015.98,46.973
2022-01-29 20:00:00,5.75,327.53,6.11,328.86,6.35,330.32,-1.12,1016.01,54.676
2022-01-29 20:15:00,5.76,326.98,6.12,328.64,6.36,330.26,-1.13,1016.04,57.183
2022-01-29 20:30:00,5.78,326.25,6.14,328.22,6.38,329.99,-1.14,1016.08,53.597
2022-01-29 20:45:00,5.79,325.48,6.15,327.72,6.39,329.62,-1.15,1016.12,47.528
2022-01-29 21:00:00,5.75,324.82,6.11,327.28,6.36,329.29,-1.15,1016.15,52.09
2022-01-29 21:15:00,5.72,324.35,6.08,326.98,6.33,329.09,-1.16,1016.2,47.972
2022-01-29 21:30:00,5.71,324.16,6.07,326.89,6.32,329.07,-1.16,1016.24,42.749
2022-01-29 21:45:00,5.64,324.16,6.01,326.85,6.26,328.99,-1.17,1016.28,40.4
2022-01-29 22:00:00,5.62,324.48,5.99,327.08,6.23,329.14,-1.18,1016.31,35.312
2022-01-29 22:15:00,5.61,325.13,5.98,327.56,6.23,329.48,-1.18,1016.34,38.709
2022-01-29 22:30:00,5.59,326.1,5.97,328.27,6.22,329.99,-1.19,1016.36,35.709
2022-01-29 22:45:00,5.58,327.53,5.96,329.36,6.21,330.82,-1.2,1016.38,42.833
2022-01-29 23:00:00,5.54,329.41,5.92,330.86,6.17,332.03,-1.21,1016.38,47.284
2022-01-29 23:15:00,5.53,331.49,5.92,332.52,6.18,333.38,-1.22,1016.38,46.967
2022-01-29 23:30:00,5.61,333.58,6.01,334.17,6.28,334.72,-1.23,1016.36,50.064
2022-01-29 23:45:00,5.61,335.57,6.02,335.76,6.29,336.02,-1.24,1016.34,49.311
2022-01-30 00:00:00,6.79,337.11,7.21,338.96,7.49,340.21,-1.43,1015.99,50.427
2022-01-30 00:15:00,6.79,337.36,7.21,339.23,7.5,340.49,-1.45,1015.98,50.95
2022-01-30 00:30:00,6.78,337.74,7.2,339.66,7.48,340.95,-1.48,1015.97,54.958
2022-01-30 00:45:00,6.78,338.1,7.2,339.94,7.48,341.19,-1.5,1015.96,58.785
2022-01-30 01:00:00,6.78,338.55,7.19,340.34,7.47,341.54,-1.53,1015.95,54.848
2022-01-30 01:15:00,6.72,339.09,7.13,340.85,7.4,342.04,-1.55,1015.93,47.375
2022-01-30 01:30:00,6.66,339.62,7.06,341.38,7.33,342.57,-1.57,1015.91,43.153
2022-01-30 01:45:00,6.6,340.18,7.0,341.93,7.26,343.12,-1.58,1015.88,37.501
2022-01-30 02:00:00,6.58,340.75,6.97,342.49,7.23,343.67,-1.6,1015.85,38.864
2022-01-30 02:15:00,6.59,341.32,6.98,343.05,7.24,344.22,-1.61,1015.82,35.508
2022-01-30 02:30:00,6.63,341.88,7.02,343.59,7.27,344.76,-1.62,1015.79,36.421
2022-01-30 02:45:00,6.63,342.44,7.02,344.14,7.27,345.3,-1.63,1015.75,36.204
2022-01-30 03:00:00,6.65,343.02,7.03,344.7,7.28,345.85,-1.64,1015.71,37.506
2022-01-30 03:15:00,6.62,343.59,7.01,345.27,7.26,346.41,-1.64,1015.66,35.43
2022-01-30 03:30:00,6.6,344.16,6.98,345.85,7.24,347.0,-1.64,1015.6,31.942
2022-01-30 03:45:00,6.58,344.68,6.96,346.31,7.22,347.42,-1.64,1015.54,32.15
2022-01-30 04:00:00,6.54,345.97,6.92,347.27,7.18,348.15,-1.64,1015.5,27.956
2022-01-30 04:15:00,6.54,315.26,6.93,316.02,7.18,349.28,-1.63,1015.48,21.625
2022-01-30 04:30:00,6.56,285.19,6.95,285.27,7.21,318.09,-1.62,1015.47,27.238
2022-01-30 04:45:00,6.57,255.6,6.96,254.95,7.22,287.29,-1.6,1015.47,26.319
2022-01-30 05:00:00,6.55,226.27,6.94,224.9,7.21,256.76,-1.58,1015.48,28.151
2022-01-30 05:15:00,6.45,196.94,6.83,194.91,7.09,226.34,-1.55,1015.51,27.636
2022-01-30 05:30:00,6.38,167.31,6.76,164.73,7.01,195.8,-1.52,1015.55,32.335
2022-01-30 05:45:00,5.9,137.07,6.27,134.06,6.52,164.85,-1.48,1015.61,30.524
