date,rad,load
2022/7/8 18:15,371.68,5.712
2022/7/8 18:30,331.11,3.957
2022/7/8 18:45,293.92,3.957
2022/7/8 19:00,259.3,2.657
2022/7/8 19:15,220.54,2.316
2022/7/8 19:30,185.51,1.669
2022/7/8 19:45,148.98,1.904
2022/7/8 20:00,115.52,1.321
2022/7/8 20:15,83.69,0.824
2022/7/8 20:30,56.7,0.497
2022/7/8 20:45,34.03,0.405
2022/7/8 21:00,23.28,0
2022/7/8 21:15,0,0
2022/7/8 21:30,0,0
2022/7/8 21:45,0,0
2022/7/8 22:00,0,0
2022/7/8 22:15,0,0
2022/7/8 22:30,0,0
2022/7/8 22:45,0,0
2022/7/8 23:00,0,0
2022/7/8 23:15,0,0
2022/7/8 23:30,0,0
2022/7/8 23:45,0,0
2022/7/9 0:00,0,0
2022/7/9 0:15,0,0
2022/7/9 0:30,0,0
2022/7/9 0:45,0,0
2022/7/9 1:00,0,0
2022/7/9 1:15,0,0
2022/7/9 1:30,0,0
2022/7/9 1:45,0,0
2022/7/9 2:00,0,0
2022/7/9 2:15,0,0
2022/7/9 2:30,0,0
2022/7/9 2:45,0,0
2022/7/9 3:00,0,0
2022/7/9 3:15,0,0
2022/7/9 3:30,0,0
2022/7/9 3:45,0,0
2022/7/9 4:00,0,0
2022/7/9 4:15,0,0
2022/7/9 4:30,0,0
2022/7/9 4:45,0,0
2022/7/9 5:00,0,0
2022/7/9 5:15,0,0
2022/7/9 5:30,0,0
2022/7/9 5:45,0,0
2022/7/9 6:00,0,0
2022/7/9 6:15,0,0
2022/7/9 6:30,13.28,0
2022/7/9 6:45,25.63,0.213
2022/7/9 7:00,44.04,0.44
2022/7/9 7:15,67.94,0.781
2022/7/9 7:30,99.23,1.144
2022/7/9 7:45,127.82,1.549
2022/7/9 8:00,173.08,1.925
2022/7/9 8:15,209.79,2.444
2022/7/9 8:30,258.54,3.055
2022/7/9 8:45,301.93,3.716
2022/7/9 9:00,342.28,4.54
2022/7/9 9:15,389.06,5.385
2022/7/9 9:30,437.97,6.252
2022/7/9 9:45,476.3,7.005
2022/7/9 10:00,512.03,7.68
2022/7/9 10:15,550.86,8.809
2022/7/9 10:30,597.35,9.683
2022/7/9 10:45,646.17,10.599
2022/7/9 11:00,700.06,11.168
2022/7/9 11:15,740.37,11.807
2022/7/9 11:30,767.48,12.368
2022/7/9 11:45,795.12,12.809
2022/7/9 12:00,824.02,13.114
2022/7/9 12:15,847.88,13.448
2022/7/9 12:30,866.75,13.718
2022/7/9 12:45,881.8,13.96
2022/7/9 13:00,893.04,14.251
2022/7/9 13:15,912.82,14.606
2022/7/9 13:30,915.35,14.613
2022/7/9 13:45,916.4,14.514
2022/7/9 14:00,915.3,14.62
2022/7/9 14:15,911.42,14.443
2022/7/9 14:30,891.56,14.357
2022/7/9 14:45,882.61,13.96
2022/7/9 15:00,872.44,13.853
2022/7/9 15:15,851.34,13.377
2022/7/9 15:30,833.81,12.894
2022/7/9 15:45,804.95,12.617
2022/7/9 16:00,778.54,11.807
2022/7/9 16:15,746.24,11.651
2022/7/9 16:30,711.16,11.189
2022/7/9 16:45,676.46,10.166
2022/7/9 17:00,628.11,9.733
2022/7/9 17:15,576.91,9.079
2022/7/9 17:30,529.09,8.127
2022/7/9 17:45,499.26,7.367
2022/7/9 18:00,461.21,6.543
2022/7/9 18:15,416.27,5.698
2022/7/9 18:30,372.35,4.653
2022/7/9 18:45,334.88,3.865
2022/7/9 19:00,301.47,2.97
2022/7/9 19:15,259.3,2.458
2022/7/9 19:30,215.94,1.833
2022/7/9 19:45,182.72,1.478
2022/7/9 20:00,140.16,1.229
2022/7/9 20:15,103.96,0.931
2022/7/9 20:30,72.35,0.604
2022/7/9 20:45,49.32,0.277
2022/7/9 21:00,30.6,0
2022/7/9 21:15,0,0
2022/7/9 21:30,0,0
2022/7/9 21:45,0,0
2022/7/9 22:00,0,0
2022/7/9 22:15,0,0
2022/7/9 22:30,0,0
2022/7/9 22:45,0,0
2022/7/9 23:00,0,0
2022/7/9 23:15,0,0
2022/7/9 23:30,0,0
2022/7/9 23:45,0,0
2022/7/10 0:00,0,0
2022/7/10 0:15,0,0
2022/7/10 0:30,0,0
2022/7/10 0:45,0,0
2022/7/10 1:00,0,0
2022/7/10 1:15,0,0
2022/7/10 1:30,0,0
2022/7/10 1:45,0,0
2022/7/10 2:00,0,0
2022/7/10 2:15,0,0
2022/7/10 2:30,0,0
2022/7/10 2:45,0,0
2022/7/10 3:00,0,0
2022/7/10 3:15,0,0
2022/7/10 3:30,0,0
2022/7/10 3:45,0,0
2022/7/10 4:00,0,0
2022/7/10 4:15,0,0
2022/7/10 4:30,0,0
2022/7/10 4:45,0,0
2022/7/10 5:00,0,0
2022/7/10 5:15,0,0
2022/7/10 5:30,0,0
2022/7/10 5:45,0,0
2022/7/10 6:00,0,0
2022/7/10 6:15,0,0
2022/7/10 6:30,2.2,0
2022/7/10 6:45,5.3,0.121
2022/7/10 7:00,15.79,0.412
2022/7/10 7:15,31.33,0.703
2022/7/10 7:30,50.08,0.895
2022/7/10 7:45,71.94,1.4
2022/7/10 8:00,96.45,1.257
2022/7/10 8:15,119.78,1.272
2022/7/10 8:30,142.89,1.222
2022/7/10 8:45,166.49,2.756
2022/7/10 9:00,191.78,4.241
2022/7/10 9:15,214.75,2.508
2022/7/10 9:30,236.36,3.993
2022/7/10 9:45,262.62,4.518
2022/7/10 10:00,291.42,3.367
2022/7/10 10:15,318.48,2.991
2022/7/10 10:30,343.85,6.358
2022/7/10 10:45,369.6,3.943
2022/7/10 11:00,400.36,3.417
2022/7/10 11:15,429.89,5.548
2022/7/10 11:30,456.79,6.728
2022/7/10 11:45,482.55,10.748
2022/7/10 12:00,504.72,9.825
2022/7/10 12:15,523.57,7.992
2022/7/10 12:30,541.77,8.113
2022/7/10 12:45,578.78,6.926
2022/7/10 13:00,616.09,9.193
2022/7/10 13:15,652.96,12.773
2022/7/10 13:30,682.99,12.645
2022/7/10 13:45,709.49,13.114
2022/7/10 14:00,735.61,13.782
2022/7/10 14:15,758.99,13.377
2022/7/10 14:30,782.07,13.37
2022/7/10 14:45,795.47,13.889
2022/7/10 15:00,808.86,13.391
2022/7/10 15:15,815.87,12.795
2022/7/10 15:30,818.3,12.034
2022/7/10 15:45,788.53,11.821
2022/7/10 16:00,761,11.509
2022/7/10 16:15,727.36,11.303
2022/7/10 16:30,689.03,10.372
2022/7/10 16:45,650.68,10.28
2022/7/10 17:00,606.28,9.278
2022/7/10 17:15,565.4,8.511
2022/7/10 17:30,519.84,8.17
2022/7/10 17:45,473.45,7.062
2022/7/10 18:00,435.35,4.966
2022/7/10 18:15,390.93,6.507
2022/7/10 18:30,347.63,2.778
2022/7/10 18:45,307.23,3.467
2022/7/10 19:00,269.48,3.545
2022/7/10 19:15,227.87,3.367
2022/7/10 19:30,190.54,1.883
2022/7/10 19:45,151.97,1.421
2022/7/10 20:00,117.21,1.115
2022/7/10 20:15,83.98,0.767
2022/7/10 20:30,55.77,0.462
2022/7/10 20:45,33,0.213
2022/7/10 21:00,21.97,0
2022/7/10 21:15,0,0
2022/7/10 21:30,0,0
2022/7/10 21:45,0,0
2022/7/10 22:00,0,0
2022/7/10 22:15,0,0
2022/7/10 22:30,0,0
2022/7/10 22:45,0,0
2022/7/10 23:00,0,0
2022/7/10 23:15,0,0
2022/7/10 23:30,0,0
2022/7/10 23:45,0,0
2022/7/11 0:00,0,0
2022/7/11 0:15,0,0
2022/7/11 0:30,0,0
2022/7/11 0:45,0,0
2022/7/11 1:00,0,0
2022/7/11 1:15,0,0
2022/7/11 1:30,0,0
2022/7/11 1:45,0,0
2022/7/11 2:00,0,0
2022/7/11 2:15,0,0
2022/7/11 2:30,0,0
2022/7/11 2:45,0,0
2022/7/11 3:00,0,0
2022/7/11 3:15,0,0
2022/7/11 3:30,0,0
2022/7/11 3:45,0,0
2022/7/11 4:00,0,0
2022/7/11 4:15,0,0
2022/7/11 4:30,0,0
2022/7/11 4:45,0,0
2022/7/11 5:00,0,0
2022/7/11 5:15,0,0
2022/7/11 5:30,0,0
2022/7/11 5:45,0,0
2022/7/11 6:00,0,0
2022/7/11 6:15,0,0
2022/7/11 6:30,1.19,0
2022/7/11 6:45,4.72,0
2022/7/11 7:00,16.99,0.234
2022/7/11 7:15,35.56,0.831
2022/7/11 7:30,58.38,0.774
2022/7/11 7:45,85.4,1.023
2022/7/11 8:00,116.04,1.968
2022/7/11 8:15,145.73,2.224
2022/7/11 8:30,178.9,2.742
2022/7/11 8:45,210.4,3.808
2022/7/11 9:00,246.32,2.756
2022/7/11 9:15,276.88,1.975
2022/7/11 9:30,307.41,1.989
2022/7/11 9:45,352.94,1.357
2022/7/11 10:00,401.24,1.762
2022/7/11 10:15,446.72,3.936
2022/7/11 10:30,495.62,5.889
2022/7/11 10:45,542.23,7.26
2022/7/11 11:00,594.61,4.44
2022/7/11 11:15,654.2,4.98
2022/7/11 11:30,700.77,8.767
2022/7/11 11:45,746.03,9.605
2022/7/11 12:00,796.81,11.352
2022/7/11 12:15,839.89,10.13
2022/7/11 12:30,880.22,14.13
2022/7/11 12:45,897.77,13.342
2022/7/11 13:00,914.06,14.293
2022/7/11 13:15,923.23,9.932
2022/7/11 13:30,927.18,8.035
2022/7/11 13:45,928.43,13.242
2022/7/11 14:00,928.99,11.899
2022/7/11 14:15,922.41,12.368
2022/7/11 14:30,911.79,11.7
2022/7/11 14:45,897.76,13.945
2022/7/11 15:00,882.8,13.611
2022/7/11 15:15,857.87,9.2
2022/7/11 15:30,834.61,13.192
2022/7/11 15:45,796.34,12.141
2022/7/11 16:00,763.34,5.634
2022/7/11 16:15,724.74,10.386
2022/7/11 16:30,682.47,12.169
2022/7/11 16:45,640.06,4.213
2022/7/11 17:00,592.31,5.186
2022/7/11 17:15,547.19,6.578
2022/7/11 17:30,501.28,7.019
2022/7/11 17:45,456.12,7.942
2022/7/11 18:00,416.77,3.062
2022/7/11 18:15,373.7,6.934
2022/7/11 18:30,329.43,2.565
2022/7/11 18:45,291.22,6.124
2022/7/11 19:00,252.92,3.737
2022/7/11 19:15,214.3,3.637
2022/7/11 19:30,178.05,2.053
2022/7/11 19:45,142.12,1.357
2022/7/11 20:00,109.24,1.272
2022/7/11 20:15,77.14,0.824
2022/7/11 20:30,51.6,0.533
2022/7/11 20:45,30.29,0.298
2022/7/11 21:00,20.66,0
2022/7/11 21:15,0,0
2022/7/11 21:30,0,0
2022/7/11 21:45,0,0
2022/7/11 22:00,0,0
2022/7/11 22:15,0,0
2022/7/11 22:30,0,0
2022/7/11 22:45,0,0
2022/7/11 23:00,0,0
2022/7/11 23:15,0,0
2022/7/11 23:30,0,0
2022/7/11 23:45,0,0
2022/7/12 0:00,0,0
2022/7/12 0:15,0,0
2022/7/12 0:30,0,0
2022/7/12 0:45,0,0
2022/7/12 1:00,0,0
2022/7/12 1:15,0,0
2022/7/12 1:30,0,0
2022/7/12 1:45,0,0
2022/7/12 2:00,0,0
2022/7/12 2:15,0,0
2022/7/12 2:30,0,0
2022/7/12 2:45,0,0
2022/7/12 3:00,0,0
2022/7/12 3:15,0,0
2022/7/12 3:30,0,0
2022/7/12 3:45,0,0
2022/7/12 4:00,0,0
2022/7/12 4:15,0,0
2022/7/12 4:30,0,0
2022/7/12 4:45,0,0
2022/7/12 5:00,0,0
2022/7/12 5:15,0,0
2022/7/12 5:30,0,0
2022/7/12 5:45,0,0
2022/7/12 6:00,0,0
2022/7/12 6:15,0,0
2022/7/12 6:30,0,0
2022/7/12 6:45,1.54,0.156
2022/7/12 7:00,11.83,0.348
2022/7/12 7:15,28.45,0.86
2022/7/12 7:30,49.4,1.208
2022/7/12 7:45,75.55,1.421
2022/7/12 8:00,104.78,2.152
2022/7/12 8:15,133.1,2.693
2022/7/12 8:30,165.02,2.266
2022/7/12 8:45,197.48,3.417
2022/7/12 9:00,234.67,3.836
2022/7/12 9:15,267.81,5.25
2022/7/12 9:30,299.22,8.092
2022/7/12 9:45,344,7.161
2022/7/12 10:00,390.16,7.367
2022/7/12 10:15,433.02,6.443
2022/7/12 10:30,478.87,8.028
2022/7/12 10:45,523.36,12.07
2022/7/12 11:00,570.73,11.814
2022/7/12 11:15,620.12,10.592
2022/7/12 11:30,660.88,11.26
2022/7/12 11:45,701.71,12.702
2022/7/12 12:00,747.06,11.978
2022/7/12 12:15,781.82,14.826
2022/7/12 12:30,818.25,10.187
2022/7/12 12:45,838.94,15.174
2022/7/12 13:00,857.27,15.196
2022/7/12 13:15,868.79,14.571
2022/7/12 13:30,875.88,14.883
2022/7/12 13:45,879.45,15.082
2022/7/12 14:00,883.57,13.32
2022/7/12 14:15,880.39,14.961
2022/7/12 14:30,873.35,13.413
2022/7/12 14:45,862.16,12.177
2022/7/12 15:00,849.58,9.285
2022/7/12 15:15,828.56,10.301
2022/7/12 15:30,809.54,9.633
2022/7/12 15:45,770.05,9.072
2022/7/12 16:00,735.03,13.185
2022/7/12 16:15,695.56,8.603
2022/7/12 16:30,654.38,6.841
2022/7/12 16:45,603.81,5.491
2022/7/12 17:00,562.16,6.479
2022/7/12 17:15,515.39,4.561
2022/7/12 17:30,471.19,4.952
2022/7/12 17:45,425.63,4.177
2022/7/12 18:00,384.25,3.943
2022/7/12 18:15,341.76,3.531
2022/7/12 18:30,298.69,3.268
2022/7/12 18:45,263.35,3.453
2022/7/12 19:00,228.96,2.287
2022/7/12 19:15,192.96,1.556
2022/7/12 19:30,159.9,1.044
2022/7/12 19:45,126.98,0.895
2022/7/12 20:00,96.16,0.568
2022/7/12 20:15,68,0.512
2022/7/12 20:30,44.69,0.242
2022/7/12 20:45,26.31,0.128
2022/7/12 21:00,18.76,0
2022/7/12 21:15,0,0
2022/7/12 21:30,0,0
2022/7/12 21:45,0,0
2022/7/12 22:00,0,0
2022/7/12 22:15,0,0
2022/7/12 22:30,0,0
2022/7/12 22:45,0,0
2022/7/12 23:00,0,0
2022/7/12 23:15,0,0
2022/7/12 23:30,0,0
2022/7/12 23:45,0,0
2022/7/13 0:00,0,0
2022/7/13 0:15,0,0
2022/7/13 0:30,0,0
2022/7/13 0:45,0,0
2022/7/13 1:00,0,0
2022/7/13 1:15,0,0
2022/7/13 1:30,0,0
2022/7/13 1:45,0,0
2022/7/13 2:00,0,0
2022/7/13 2:15,0,0
2022/7/13 2:30,0,0
2022/7/13 2:45,0,0
2022/7/13 3:00,0,0
2022/7/13 3:15,0,0
2022/7/13 3:30,0,0
2022/7/13 3:45,0,0
2022/7/13 4:00,0,0
2022/7/13 4:15,0,0
2022/7/13 4:30,0,0
2022/7/13 4:45,0,0
2022/7/13 5:00,0,0
2022/7/13 5:15,0,0
2022/7/13 5:30,0,0
2022/7/13 5:45,0,0
2022/7/13 6:00,0,0
2022/7/13 6:15,0,0
2022/7/13 6:30,2.85,0
2022/7/13 6:45,6.65,0.135
2022/7/13 7:00,21.08,0.362
2022/7/13 7:15,43.55,0.384
2022/7/13 7:30,70.81,0.54
2022/7/13 7:45,104.74,1.073
2022/7/13 8:00,143.12,1.535
2022/7/13 8:15,182.31,2.316
2022/7/13 8:30,223.87,3.083
2022/7/13 8:45,267.95,4.149
2022/7/13 9:00,312.84,4.582
2022/7/13 9:15,354.72,6.671
2022/7/13 9:30,397.81,6.777
2022/7/13 9:45,444.75,7.069
2022/7/13 10:00,493.39,9.726
2022/7/13 10:15,539.54,6.962
2022/7/13 10:30,580.57,8.667
2022/7/13 10:45,626.83,8.028
2022/7/13 11:00,669.78,13.313
2022/7/13 11:15,708.23,11.885
2022/7/13 11:30,743.6,12.212
2022/7/13 11:45,774.79,10.727
2022/7/13 12:00,808.17,14.599
2022/7/13 12:15,836.96,9.271
2022/7/13 12:30,862.56,12.517
2022/7/13 12:45,869.36,8.028
2022/7/13 13:00,878.33,12.042
2022/7/13 13:15,875.77,13.448
2022/7/13 13:30,865.54,14.606
2022/7/13 13:45,853.64,12.333
2022/7/13 14:00,844.77,14.102
2022/7/13 14:15,826.32,11.601
2022/7/13 14:30,805.07,8.738
2022/7/13 14:45,785.52,9.271
2022/7/13 15:00,766.66,7.353
2022/7/13 15:15,741.01,6.195
2022/7/13 15:30,715.51,6.983
2022/7/13 15:45,689.46,8.177
2022/7/13 16:00,668.71,6.223
2022/7/13 16:15,636.01,7.282
2022/7/13 16:30,592.62,5.605
2022/7/13 16:45,555.12,5.996
2022/7/13 17:00,523.49,5.023
2022/7/13 17:15,485.98,5.037
2022/7/13 17:30,443.76,5.271
2022/7/13 17:45,408.06,4.099
2022/7/13 18:00,372.85,3.808
2022/7/13 18:15,334.79,3.58
2022/7/13 18:30,295.28,2.749
2022/7/13 18:45,263.94,2.884
2022/7/13 19:00,230.82,2.842
2022/7/13 19:15,196.28,2.572
2022/7/13 19:30,162.93,2.145
2022/7/13 19:45,130.47,1.385
2022/7/13 20:00,99.64,0.767
2022/7/13 20:15,68.96,0.611
2022/7/13 20:30,44.57,0.49
2022/7/13 20:45,25.08,0.412
2022/7/13 21:00,16.75,0.128
2022/7/13 21:15,0,0
2022/7/13 21:30,0,0
2022/7/13 21:45,0,0
2022/7/13 22:00,0,0
2022/7/13 22:15,0,0
2022/7/13 22:30,0,0
2022/7/13 22:45,0,0
2022/7/13 23:00,0,0
2022/7/13 23:15,0,0
2022/7/13 23:30,0,0
2022/7/13 23:45,0,0
2022/7/14 0:00,0,0
2022/7/14 0:15,0,0
2022/7/14 0:30,0,0
2022/7/14 0:45,0,0
2022/7/14 1:00,0,0
2022/7/14 1:15,0,0
2022/7/14 1:30,0,0
2022/7/14 1:45,0,0
2022/7/14 2:00,0,0
2022/7/14 2:15,0,0
2022/7/14 2:30,0,0
2022/7/14 2:45,0,0
2022/7/14 3:00,0,0
2022/7/14 3:15,0,0
2022/7/14 3:30,0,0
2022/7/14 3:45,0,0
2022/7/14 4:00,0,0
2022/7/14 4:15,0,0
2022/7/14 4:30,0,0
2022/7/14 4:45,0,0
2022/7/14 5:00,0,0
2022/7/14 5:15,0,0
2022/7/14 5:30,0,0
2022/7/14 5:45,0,0
2022/7/14 6:00,0,0
2022/7/14 6:15,0,0
2022/7/14 6:30,0,0
2022/7/14 6:45,0,0.17
2022/7/14 7:00,9.17,0.384
2022/7/14 7:15,26.4,0.582
2022/7/14 7:30,48.74,0.781
2022/7/14 7:45,76.52,0.995
2022/7/14 8:00,109.21,1.421
2022/7/14 8:15,144.27,2.06
2022/7/14 8:30,182.42,2.898
2022/7/14 8:45,221.95,3.907
2022/7/14 9:00,264.25,5.158
2022/7/14 9:15,305.96,6.429
2022/7/14 9:30,347.38,6.316
2022/7/14 9:45,385.85,7.701
2022/7/14 10:00,425.87,8.681
2022/7/14 10:15,466.02,9.384
2022/7/14 10:30,502.45,9.626
2022/7/14 10:45,537.24,10.692
2022/7/14 11:00,574.37,11.665
2022/7/14 11:15,620,12.439
2022/7/14 11:30,652.09,13.036
2022/7/14 11:45,680.68,13.022
2022/7/14 12:00,713.02,13.597
2022/7/14 12:15,734.31,10.372
2022/7/14 12:30,753.4,8.347
2022/7/14 12:45,769.51,7.992
2022/7/14 13:00,785.57,13.221
2022/7/14 13:15,794,9.804
2022/7/14 13:30,799.38,15.792
2022/7/14 13:45,801.51,11.985
2022/7/14 14:00,807.81,15.253
2022/7/14 14:15,800.83,11.949
2022/7/14 14:30,793.88,11.864
2022/7/14 14:45,782.93,6.905
2022/7/14 15:00,767.87,6.614
2022/7/14 15:15,754.89,4.859
2022/7/14 15:30,734.58,5.442
2022/7/14 15:45,703.79,3.318
2022/7/14 16:00,673.27,2.572
2022/7/14 16:15,637.59,2.401
2022/7/14 16:30,593.27,1.691
2022/7/14 16:45,552.51,1.563
2022/7/14 17:00,514.71,1.094
2022/7/14 17:15,475.39,0.86
2022/7/14 17:30,432.48,0.86
2022/7/14 17:45,395.6,0.71
2022/7/14 18:00,359.52,0.646
2022/7/14 18:15,320.46,0.405
2022/7/14 18:30,282.18,0.32
2022/7/14 18:45,248.94,0.249
2022/7/14 19:00,217.78,0.291
2022/7/14 19:15,183.23,0.256
2022/7/14 19:30,150.88,0.156
2022/7/14 19:45,119.4,0.17
2022/7/14 20:00,88.95,0.156
2022/7/14 20:15,61.14,0.121
2022/7/14 20:30,38.17,0
2022/7/14 20:45,20.12,0
2022/7/14 21:00,13.57,0
2022/7/14 21:15,0,0
2022/7/14 21:30,0,0
2022/7/14 21:45,0,0
2022/7/14 22:00,0,0
2022/7/14 22:15,0,0
2022/7/14 22:30,0,0
2022/7/14 22:45,0,0
2022/7/14 23:00,0,0
2022/7/14 23:15,0,0
2022/7/14 23:30,0,0
2022/7/14 23:45,0,0
2022/7/15 0:00,0,0
2022/7/15 0:15,0,0
2022/7/15 0:30,0,0
2022/7/15 0:45,0,0
2022/7/15 1:00,0,0
2022/7/15 1:15,0,0
2022/7/15 1:30,0,0
2022/7/15 1:45,0,0
2022/7/15 2:00,0,0
2022/7/15 2:15,0,0
2022/7/15 2:30,0,0
2022/7/15 2:45,0,0
2022/7/15 3:00,0,0
2022/7/15 3:15,0,0
2022/7/15 3:30,0,0
2022/7/15 3:45,0,0
2022/7/15 4:00,0,0
2022/7/15 4:15,0,0
2022/7/15 4:30,0,0
2022/7/15 4:45,0,0
2022/7/15 5:00,0,0
2022/7/15 5:15,0,0
2022/7/15 5:30,0,0
2022/7/15 5:45,0,0
2022/7/15 6:00,0,0
2022/7/15 6:15,0,0
2022/7/15 6:30,6.66,0
2022/7/15 6:45,6.18,0
2022/7/15 7:00,10.33,0
2022/7/15 7:15,19.1,0
2022/7/15 7:30,29.64,0.291
2022/7/15 7:45,44.07,0.483
2022/7/15 8:00,59.64,0.675
2022/7/15 8:15,76.58,0.781
2022/7/15 8:30,94.26,0.732
2022/7/15 8:45,111.56,0.717
2022/7/15 9:00,132.15,1.201
2022/7/15 9:15,150.91,1.535
2022/7/15 9:30,170.43,1.584
2022/7/15 9:45,205.2,1.755
2022/7/15 10:00,242,1.954
2022/7/15 10:15,278.33,2.628
2022/7/15 10:30,319.55,3.282
2022/7/15 10:45,361.08,4.518
2022/7/15 11:00,409.66,5.733
2022/7/15 11:15,460.28,9.754
2022/7/15 11:30,508.61,9.477
2022/7/15 11:45,552.87,12.574
2022/7/15 12:00,607.81,15.451
2022/7/15 12:15,656.38,6.323
2022/7/15 12:30,700.96,13.192
2022/7/15 12:45,713.18,15.281
2022/7/15 13:00,726.91,15.7
2022/7/15 13:15,733.82,17.206
2022/7/15 13:30,737.52,9.228
2022/7/15 13:45,738.09,12.361
2022/7/15 14:00,739.1,8.042
2022/7/15 14:15,732.64,8.795
2022/7/15 14:30,723.36,13.846
2022/7/15 14:45,710.6,10.493
2022/7/15 15:00,697.57,16.929
2022/7/15 15:15,678.99,14.4
2022/7/15 15:30,655.67,8.632
2022/7/15 15:45,609.57,13.512
2022/7/15 16:00,566.16,13.178
2022/7/15 16:15,527.43,12.347
2022/7/15 16:30,485.33,11.757
2022/7/15 16:45,444.13,10.145
2022/7/15 17:00,406.27,10.599
2022/7/15 17:15,366.04,10.777
2022/7/15 17:30,327.78,6.856
2022/7/15 17:45,287.49,6.472
2022/7/15 18:00,255.67,5.79
2022/7/15 18:15,220.4,4.71
2022/7/15 18:30,185.14,6.074
2022/7/15 18:45,165.33,5.392
2022/7/15 19:00,146.51,3.872
2022/7/15 19:15,125.2,1.918
2022/7/15 19:30,105.46,1.833
2022/7/15 19:45,82.15,1.456
2022/7/15 20:00,61.58,1.044
2022/7/15 20:15,43.55,0.639
2022/7/15 20:30,27.96,0.412
2022/7/15 20:45,16.54,0.128
2022/7/15 21:00,13.17,0
2022/7/15 21:15,0,0
2022/7/15 21:30,0,0
2022/7/15 21:45,0,0
2022/7/15 22:00,0,0
2022/7/15 22:15,0,0
2022/7/15 22:30,0,0
2022/7/15 22:45,0,0
2022/7/15 23:00,0,0
2022/7/15 23:15,0,0
2022/7/15 23:30,0,0
2022/7/15 23:45,0,0
2022/7/16 0:00,0,0
2022/7/16 0:15,0,0
2022/7/16 0:30,0,0
2022/7/16 0:45,0,0
2022/7/16 1:00,0,0
2022/7/16 1:15,0,0
2022/7/16 1:30,0,0
2022/7/16 1:45,0,0
2022/7/16 2:00,0,0
2022/7/16 2:15,0,0
2022/7/16 2:30,0,0
2022/7/16 2:45,0,0
2022/7/16 3:00,0,0
2022/7/16 3:15,0,0
2022/7/16 3:30,0,0
2022/7/16 3:45,0,0
2022/7/16 4:00,0,0
2022/7/16 4:15,0,0
2022/7/16 4:30,0,0
2022/7/16 4:45,0,0
2022/7/16 5:00,0,0
2022/7/16 5:15,0,0
2022/7/16 5:30,0,0
2022/7/16 5:45,0,0
2022/7/16 6:00,0,0
2022/7/16 6:15,0,0
2022/7/16 6:30,3.39,0
2022/7/16 6:45,4.42,0
2022/7/16 7:00,11.91,0.256
2022/7/16 7:15,25.11,0.526
2022/7/16 7:30,42.36,0.81
2022/7/16 7:45,63.42,1.016
2022/7/16 8:00,86.94,0.71
2022/7/16 8:15,112.38,0.817
2022/7/16 8:30,137.84,1.158
2022/7/16 8:45,165.26,1.74
2022/7/16 9:00,193.88,2.082
2022/7/16 9:15,223.43,3.367
2022/7/16 9:30,251.62,3.154
2022/7/16 9:45,285.73,4.12
2022/7/16 10:00,324.52,4.064
2022/7/16 10:15,361.66,3.595
2022/7/16 10:30,403.88,3.609
2022/7/16 10:45,443.26,4.611
2022/7/16 11:00,484.4,4.554
2022/7/16 11:15,527.76,4.092
2022/7/16 11:30,564.71,3.985
2022/7/16 11:45,603.99,4.49
2022/7/16 12:00,646.01,5.385
2022/7/16 12:15,678.82,6.458
2022/7/16 12:30,708.34,10.28
2022/7/16 12:45,722.04,7.282
2022/7/16 13:00,738.37,8.014
2022/7/16 13:15,746.32,10.926
2022/7/16 13:30,751.65,10.216
2022/7/16 13:45,754.12,12.929
2022/7/16 14:00,757.19,8.077
2022/7/16 14:15,756.68,8.568
2022/7/16 14:30,750.31,11.139
2022/7/16 14:45,740.74,11.942
2022/7/16 15:00,730.97,14.919
2022/7/16 15:15,714.96,14.457
2022/7/16 15:30,697.11,13.803
2022/7/16 15:45,669.63,13.334
2022/7/16 16:00,640.25,13.072
2022/7/16 16:15,605.16,12.667
2022/7/16 16:30,564.73,11.885
2022/7/16 16:45,532.02,11.452
2022/7/16 17:00,499.06,10.592
2022/7/16 17:15,462.3,9.534
2022/7/16 17:30,425.37,8.624
2022/7/16 17:45,386.54,7.537
2022/7/16 18:00,354.76,7.701
2022/7/16 18:15,315.1,6.372
2022/7/16 18:30,278.54,5.101
2022/7/16 18:45,247.63,4.213
2022/7/16 19:00,218.59,1.421
2022/7/16 19:15,187.19,0.916
2022/7/16 19:30,157.37,0.668
2022/7/16 19:45,127.38,0.568
2022/7/16 20:00,97.44,0.298
2022/7/16 20:15,69.24,0.27
2022/7/16 20:30,46.04,0.156
2022/7/16 20:45,27.93,0
2022/7/16 21:00,20.84,0
2022/7/16 21:15,0,0
2022/7/16 21:30,0,0
2022/7/16 21:45,0,0
2022/7/16 22:00,0,0
2022/7/16 22:15,0,0
2022/7/16 22:30,0,0
2022/7/16 22:45,0,0
2022/7/16 23:00,0,0
2022/7/16 23:15,0,0
2022/7/16 23:30,0,0
2022/7/16 23:45,0,0
2022/7/17 0:00,0,0
2022/7/17 0:15,0,0
2022/7/17 0:30,0,0
2022/7/17 0:45,0,0
2022/7/17 1:00,0,0
2022/7/17 1:15,0,0
2022/7/17 1:30,0,0
2022/7/17 1:45,0,0
2022/7/17 2:00,0,0
2022/7/17 2:15,0,0
2022/7/17 2:30,0,0
2022/7/17 2:45,0,0
2022/7/17 3:00,0,0
2022/7/17 3:15,0,0
2022/7/17 3:30,0,0
2022/7/17 3:45,0,0
2022/7/17 4:00,0,0
